store_id,timezone_str
4.32621330107807E+018,America/New_York
1.55942820371892E+016,America/New_York
4.73287249846531E+017,America/New_York
2.61814056470251E+018,America/New_York
2.00556701944697E+018,America/New_York
8.31842999642154E+018,America/New_York
4.80120243394157E+018,America/New_York
5.86239723081006E+018,America/New_York
8.12029128178768E+018,America/New_York
4.55502167372051E+018,America/New_York
8.42211773221644E+018,America/New_York
8.27301346251459E+018,America/New_York
7.28623795933687E+018,America/New_York
3.23508579043315E+018,America/New_York
8.08823578625004E+017,America/New_York
1.29589397708255E+018,America/New_York
8.08037625051478E+017,America/New_York
6.1449302691414E+018,America/New_York
6.69963477555516E+017,America/New_York
2.44508617683104E+018,America/New_York
5.22014445698491E+018,America/New_York
3.09927612924851E+018,America/New_York
3.8038690617787E+018,America/New_York
1.15249261192451E+018,America/New_York
4.75247091540753E+018,America/New_York
4.07574831144556E+018,America/New_York
8.39657452031923E+018,America/New_York
2.11368115297354E+018,America/New_York
4.00731978312406E+018,America/New_York
2.34300212361626E+018,America/New_York
1.37875932477978E+017,America/New_York
1.61849304123224E+018,America/New_York
4.95352612200987E+017,America/New_York
6.36172468662618E+018,America/New_York
5.99811141551977E+018,America/New_York
3.85439116796886E+018,America/New_York
2.22538364475347E+018,America/New_York
7.96349420029521E+018,America/New_York
7.99422852925019E+018,America/New_York
3.38846329079896E+018,America/New_York
5.09732689078878E+018,America/New_York
6.76439334239699E+018,America/New_York
2.79216857115957E+018,America/New_York
1.45096771424759E+018,America/New_York
6.06138399905996E+017,America/New_York
5.43480852792246E+018,America/New_York
8.16393462707805E+018,America/New_York
3.52521728758551E+018,America/New_York
5.07264352347363E+018,America/New_York
6.83818175078766E+018,America/New_York
6.63927244423564E+018,America/New_York
7.27383643450494E+018,America/New_York
6.85248985100403E+018,America/New_York
3.77135344826271E+018,America/New_York
5.3146715323834E+017,America/New_York
7.70693303531448E+018,America/New_York
4.61481975191568E+018,America/New_York
4.50174963851565E+018,America/New_York
4.73548369233612E+018,America/New_York
8.96814358235865E+018,America/New_York
9.60404771029169E+017,America/New_York
8.70315746358385E+018,America/New_York
4.45433731817691E+018,America/New_York
5.1016026696883E+018,America/New_York
5.84038028974285E+018,America/New_York
8.62548171908984E+018,America/New_York
9.04381991080311E+018,America/New_York
5.30977132758808E+018,America/New_York
5.82898352994336E+018,America/New_York
5.28683022072459E+018,America/New_York
5.32981938364789E+018,America/New_York
5.92251134487171E+018,America/New_York
8.49141721755968E+018,America/New_York
3.06126560605826E+017,America/New_York
5.47470593380884E+017,America/New_York
4.67233991080176E+018,America/New_York
1.46233654593544E+018,America/New_York
4.8204452462062E+018,America/New_York
8.05588968438999E+018,America/New_York
7.99463802931823E+018,America/New_York
4.63402515659464E+018,America/New_York
7.28233007047396E+018,America/New_York
2.16174660954376E+018,America/New_York
1.44566602369725E+018,America/New_York
6.36533655853001E+018,America/New_York
6.44290670763208E+018,America/New_York
2.91149056715374E+018,America/New_York
5.47539940022634E+018,America/New_York
7.7355559894764E+018,America/New_York
6.90070715477912E+018,America/New_York
6.19323061389289E+018,America/New_York
6.24678161308421E+018,America/New_York
5.0067985867529E+018,America/New_York
3.43863428243381E+018,America/New_York
7.97917133598023E+018,America/New_York
3.16537392435426E+018,America/New_York
2.47721614589325E+018,America/New_York
1.28817129437664E+017,America/New_York
1.37747008306161E+017,America/New_York
2.40337068688377E+018,America/New_York
4.23896767301147E+018,America/New_York
2843799253836859,America/New_York
3.03360738901756E+018,America/New_York
3.01728301714963E+018,America/New_York
3.83085075935575E+018,America/New_York
3.4949313559236E+018,America/New_York
1.01296427595024E+018,America/New_York
1.73276155206526E+018,America/New_York
6.77090544090904E+018,America/New_York
4.49116440588037E+018,America/New_York
9.0880588679639E+018,America/New_York
3.95466639763639E+018,America/New_York
6.77175003838424E+016,America/New_York
2.49765885986203E+018,America/New_York
8.86282180713574E+016,America/New_York
2.52889956339648E+018,America/New_York
8.86116478299442E+018,America/New_York
2.23982827111509E+018,America/New_York
3.16347847763307E+018,America/New_York
1.11796724589103E+018,America/New_York
6.8024491347304E+017,America/New_York
4.38812998493424E+018,America/New_York
5.63405994843417E+018,America/New_York
8.2586963706947E+018,America/New_York
4.24860052496816E+018,America/New_York
8.73039924281906E+018,America/New_York
4.70625223938299E+018,America/New_York
3.24428385375413E+018,America/New_York
5.03781976738293E+018,America/New_York
1.84832244638329E+018,America/New_York
6.51765781924102E+018,America/New_York
9.01005244357934E+018,America/New_York
5.43110370732683E+018,America/New_York
2.4024299138331E+018,America/New_York
6.65962329582818E+018,America/New_York
8.77284486502403E+018,America/New_York
4.00737572142348E+018,America/New_York
1.94747093478188E+018,America/New_York
3.86760587825612E+018,America/New_York
5.703999122946E+018,America/New_York
1.6476245362168E+018,America/New_York
1.71652278550508E+018,America/New_York
5.89130113970352E+017,America/New_York
2.20750502364351E+018,America/New_York
8.88293373580956E+018,America/New_York
9.09402738244497E+018,America/New_York
3.06334267322258E+018,America/New_York
2.7102989486262E+018,America/New_York
6.98591002223987E+018,America/New_York
2.95557839157819E+018,America/New_York
8.10644310145983E+018,America/New_York
2.200086168233E+018,America/New_York
2.90077346989319E+018,America/New_York
8.34719538595226E+018,America/New_York
3.08498366839961E+018,America/New_York
3.76613276049658E+018,America/New_York
1.15275308220839E+018,America/New_York
5.60488897969133E+018,America/New_York
8.72152128930833E+018,America/New_York
1.57853336562473E+018,America/New_York
2.25730487211412E+017,America/New_York
6.48803981702981E+018,America/New_York
3.19007647473803E+018,America/New_York
7.9075280402334E+018,America/New_York
3.89522260572448E+018,America/New_York
4.44306155080748E+018,America/New_York
8.18528518255882E+017,America/New_York
3.29419163248378E+018,America/New_York
1.89487497005669E+018,America/New_York
1.49564010905372E+018,America/New_York
3.54135311922192E+018,America/New_York
8.3738326378743E+018,America/New_York
1.01538727295818E+018,America/New_York
9.07440978491715E+018,America/New_York
5.59402091471217E+018,America/New_York
7.361409445459E+017,America/New_York
8.08041321894152E+017,America/New_York
9.07956132117501E+018,America/New_York
7.5164974846858E+017,America/New_York
9.20860426981446E+018,America/New_York
8.89263996178983E+018,America/New_York
6.44293032692853E+018,America/New_York
7.74180979916771E+018,America/New_York
1.91581834410826E+018,America/New_York
4.99115848122168E+018,America/New_York
5.00941325537346E+018,America/New_York
4.11466833550609E+018,America/New_York
6.38692021951426E+018,America/New_York
4.14174905557412E+018,America/New_York
1.4162331034112E+018,America/New_York
2.69574596038714E+018,America/New_York
7.81179037645487E+018,America/New_York
6.86872604215065E+018,America/New_York
5.58848990613678E+018,America/New_York
5.86688812567514E+018,America/New_York
4.59255356320842E+018,America/New_York
8.61237731467221E+017,America/New_York
4.6493700105776E+018,America/New_York
8.60810221363021E+017,America/New_York
6.64764874140261E+018,America/New_York
3.28290481737099E+018,America/New_York
1.3545168660333E+017,America/New_York
3.90023106392171E+018,America/New_York
8.10937065686511E+018,America/New_York
4.06989047040255E+018,America/New_York
7.11476275468298E+018,America/New_York
9.18576661172056E+018,America/New_York
7.40398251733169E+018,America/New_York
5.3086544062498E+018,America/New_York
8.57475594735934E+018,America/New_York
3.91118932888194E+018,America/New_York
7.92266350181984E+018,America/New_York
5.11969317679658E+018,America/New_York
1.54586921877171E+018,America/New_York
4.09643735746734E+018,America/New_York
4.99067168538476E+018,America/New_York
9.01008962322598E+017,America/New_York
1.16703957960487E+016,America/New_York
1.59112893405236E+018,America/New_York
1.54140256223289E+018,America/New_York
8.23558754736947E+018,America/New_York
3.85121839606329E+018,America/New_York
4.86051841080423E+018,America/New_York
7.20508438755049E+018,America/New_York
1.40081486377961E+017,America/New_York
6.68745321079836E+018,America/New_York
1.99260688075266E+017,America/New_York
2.0752882374114E+018,America/New_York
3.87134233252652E+018,America/New_York
4.27480106140988E+018,America/New_York
5.39384148481745E+018,America/New_York
7.47292352707002E+018,America/New_York
7.98210227390364E+018,America/New_York
3.61666655785046E+018,America/New_York
7.44176418136766E+018,America/New_York
4.22337845667333E+018,America/New_York
5.22736819020325E+018,America/New_York
1.75517440566657E+018,America/New_York
5.28105551832035E+018,America/New_York
5.29637112805787E+017,America/New_York
7.78878406805298E+018,America/New_York
4.17053066040793E+018,America/New_York
5.81403579171295E+018,America/New_York
7.33559447140245E+018,America/New_York
3.76282914664637E+018,America/New_York
4.76002943150226E+018,America/New_York
6.20852863789453E+018,America/New_York
2.41028490071896E+018,America/New_York
3.94378009532714E+018,America/New_York
7.96412370730741E+018,America/New_York
6.13223634042788E+018,America/New_York
6.92930036972799E+018,America/New_York
6.51144193273592E+018,America/New_York
2.59213898131108E+018,America/New_York
6.05666752717355E+018,America/New_York
1.70272488310279E+018,America/New_York
7.63938024027504E+018,America/New_York
2.60463867484739E+018,America/New_York
2.47190680817768E+018,America/New_York
9.11431292770608E+018,America/New_York
3.37370890581655E+018,America/New_York
5.07784457291854E+018,America/New_York
3.72784911433783E+018,America/New_York
7.26786608399245E+018,America/New_York
5.49810422290851E+018,America/New_York
4.89243561051894E+018,America/New_York
4.7064359250177E+018,America/New_York
9.16882133097506E+018,America/New_York
5.45407130746251E+018,America/New_York
8.38600132095979E+018,America/New_York
5.79627430276531E+018,America/New_York
3.55274119958217E+018,America/New_York
2.57009155878805E+017,America/New_York
5.00659135579477E+018,America/New_York
1.05042300086541E+018,America/New_York
3.14388426607062E+018,America/New_York
6.30446333712156E+018,America/New_York
2.99757904319811E+018,America/New_York
4.98833962090836E+018,America/New_York
9.80383407109705E+017,America/New_York
1.60512146383185E+018,America/New_York
5.32980981350298E+018,America/New_York
2.93819552863255E+018,America/New_York
5.41984237775723E+018,America/New_York
6.64288721901009E+018,America/New_York
5.22803408405407E+018,America/New_York
8.02674891684171E+018,America/New_York
3.73391096058293E+017,America/New_York
1.34177839536458E+018,America/New_York
4.92738800891941E+018,America/New_York
8.60198069859712E+018,America/New_York
3.31132714664899E+018,America/New_York
7.11946427866209E+018,America/New_York
1.8521958626914E+017,America/New_York
4.98794384599008E+017,America/New_York
2.45771004845657E+018,America/New_York
1.90565434486605E+018,America/New_York
5.09414956057857E+018,America/New_York
9.96454364712677E+017,America/New_York
9.16585662827831E+018,America/New_York
7.88008917612296E+018,America/New_York
1.46909874337061E+018,America/New_York
8.08833910103904E+018,America/New_York
6.80983855232865E+018,America/New_York
3.26440509456359E+018,America/New_York
6.96251809371584E+018,America/New_York
2.87460326509872E+018,America/New_York
1.50504628600816E+018,America/New_York
7.97848769703936E+018,America/New_York
2.35685542818749E+018,America/New_York
1.60775130692416E+018,America/New_York
4.72898728794818E+018,America/New_York
1.65667250289127E+018,America/New_York
4.68414907489976E+018,America/New_York
4.88977937359764E+018,America/New_York
4.65504559864476E+017,America/New_York
5.55505602743708E+018,America/New_York
5.57304238299535E+018,America/New_York
1.94636263404572E+018,America/New_York
7.3441906086188E+018,America/New_York
3.4303875082677E+018,America/New_York
9.18445037266515E+018,America/New_York
8.25080041896499E+018,America/New_York
1.02148178593613E+018,America/New_York
2.87174475539472E+018,America/New_York
1.06007972087956E+018,America/New_York
5.51584811473421E+018,America/New_York
4.22300373833879E+017,America/New_York
7.94108700829129E+016,America/New_York
6.87676443233637E+018,America/New_York
2.39246527509556E+018,America/New_York
3.66397047236902E+018,America/New_York
7.17904643126573E+018,America/New_York
4.68396009713684E+018,America/New_York
4.87824470867999E+018,America/New_York
2.04270084318895E+018,America/New_York
8.26653973760936E+018,America/New_York
3.74962190826706E+018,America/New_York
1.06864109781073E+018,America/New_York
8.81699428995675E+018,America/New_York
9.17197152313742E+018,America/New_York
1.40395851036783E+018,America/New_York
4.84569530177605E+018,America/New_York
1.04203096340209E+018,America/New_York
7.29334663809638E+018,America/New_York
5.62720268841079E+018,America/New_York
2.43443709844202E+018,America/New_York
3.7946590288933E+018,America/New_York
3.77805114113364E+018,America/New_York
7.92980974549694E+018,America/New_York
5.41571936706379E+018,America/New_York
5.14449243554637E+018,America/New_York
5.97879581981046E+018,America/New_York
1.93722637702109E+018,America/New_York
8.1640400369438E+018,America/New_York
6.61689545355168E+018,America/New_York
8.28001658171395E+018,America/New_York
7.97384363801195E+018,America/New_York
1.23227484238864E+018,America/New_York
2.17234380669414E+017,America/New_York
8.46916355167557E+018,America/New_York
9.1107376867168E+018,America/New_York
4.75858782995017E+018,America/New_York
8.82336681874282E+017,America/New_York
3.43058379754082E+018,America/New_York
1.50190987832296E+017,America/New_York
4.37459058232466E+018,America/New_York
7.58586747599264E+018,America/New_York
3.66806882718639E+018,America/New_York
6.1198942193593E+018,America/New_York
8.21262404309568E+017,America/New_York
8.96959276340451E+018,America/New_York
7.87320524273519E+018,America/New_York
6.529727365762E+018,America/New_York
2.41646924469923E+018,America/New_York
1.92225483937141E+018,America/New_York
8.79176921598187E+018,America/New_York
1.14744659818887E+018,America/New_York
3.97100914356001E+018,America/New_York
8.27891904032718E+018,America/New_York
1.55224475752906E+018,America/New_York
1.55700201556717E+018,America/New_York
2.55127611336036E+018,America/New_York
6.53359694579777E+018,America/New_York
9.5553715772709E+017,America/New_York
5.70812300033092E+018,America/New_York
5.75088761587859E+017,America/New_York
8.41284978228048E+018,America/New_York
7.41461622602751E+017,America/New_York
5.05681148882545E+018,America/New_York
6.25787746957691E+017,America/New_York
4.36857842832551E+018,America/New_York
4.60955500313462E+018,America/New_York
1.83967004843273E+018,America/New_York
2.35145263913782E+018,America/New_York
1.59361489703742E+018,America/New_York
2.05720879341863E+018,America/New_York
6.41843049523855E+018,America/New_York
8.75526078079495E+018,America/New_York
9.17492669992281E+016,America/New_York
9.14909232003503E+018,America/New_York
2.15802524273348E+018,America/New_York
8.9075687346627E+018,America/New_York
8.16734900526261E+018,America/New_York
1.44643695975369E+018,America/New_York
6.0069910857503E+017,America/New_York
1.36511346426729E+018,America/New_York
7.70514680040724E+018,America/New_York
7.88359736214473E+017,America/New_York
8.17800718389291E+018,America/New_York
6.02687048619259E+018,America/New_York
7.26783029758483E+018,America/New_York
5.99581962630517E+018,America/New_York
2.97113768181062E+017,America/New_York
5.50670490098163E+018,America/New_York
5.04389455285136E+018,America/New_York
2.13233367592507E+018,America/New_York
6.08268177988163E+018,America/New_York
2.94790934705307E+018,America/New_York
6.03618750848496E+018,America/New_York
2.53873172351729E+018,America/New_York
8.93162923189742E+018,America/New_York
5.62483227773204E+018,America/New_York
7.49480671424131E+018,America/New_York
5.60708824971148E+018,America/New_York
5.15154766573455E+018,America/New_York
7.01223340312626E+018,America/New_York
7.6337964296046E+018,America/New_York
6.46481441876883E+018,America/New_York
8.82485136965901E+018,America/New_York
6.58794362065388E+018,America/New_York
7.84691995589899E+018,America/New_York
1.29292650165521E+018,America/New_York
3.1127134834517E+018,America/New_York
7.24012878026162E+018,America/New_York
2.53564204470659E+016,America/New_York
8.85654063851026E+018,America/New_York
3.54321348641892E+018,America/New_York
4.73230302222554E+018,America/New_York
4.31142932367684E+018,America/New_York
1.24304200816908E+017,America/New_York
2.62539179082881E+018,America/New_York
1.29858069875674E+018,America/New_York
4.46706855351141E+018,America/New_York
1.90673904205636E+018,America/New_York
7.97066502652275E+017,America/New_York
7.10004061252727E+018,America/New_York
6.55420729512729E+018,America/New_York
5.14898568551268E+018,America/New_York
4.35903134021695E+018,America/New_York
3.54583003685134E+018,America/New_York
3.53174570765588E+018,America/New_York
6.96907927675001E+018,America/New_York
6.0848725646593E+018,America/New_York
7.02245212892096E+018,America/New_York
8.02288661997134E+017,America/New_York
3.48194382938254E+018,America/New_York
3.06212515574879E+018,America/New_York
6.59871508873986E+017,America/New_York
5.41224969263336E+018,America/New_York
3.05939772701748E+018,America/New_York
1.04435056973032E+018,America/New_York
4.04511996501351E+018,America/New_York
4.21946699243815E+018,America/New_York
6.22314991092948E+018,America/New_York
2.3990261930764E+018,America/New_York
5.29361514760245E+017,America/New_York
3.70045916316854E+018,America/New_York
5.62643764179629E+018,America/New_York
1.52463587561072E+018,America/New_York
2.22161273136207E+018,America/New_York
8.67374093295723E+018,America/New_York
2.98281963847406E+018,America/New_York
4.11555469760382E+018,America/New_York
9.07897554827447E+018,America/New_York
8.44020039145283E+018,America/New_York
3.37268457905903E+018,America/New_York
2.03270817509884E+018,America/New_York
6.21746389756634E+018,America/New_York
4.24342024630548E+018,America/New_York
8.24390693730326E+018,America/New_York
1.1185910339285E+018,America/New_York
9.17991757867363E+018,America/New_York
1.37794755596967E+018,America/New_York
6.58217510785977E+018,America/New_York
5.28114566642706E+018,America/New_York
1.90252229589953E+018,America/New_York
9.67792621601894E+017,America/New_York
4.62358585792322E+018,America/New_York
7.42610799741679E+018,America/New_York
4.48127382734342E+018,America/New_York
3.92849766365532E+018,America/New_York
3.53612901285786E+018,America/New_York
9.03326455548733E+018,America/New_York
1.61505877505945E+018,America/New_York
5.45897966827295E+018,America/New_York
8.242650399948E+018,America/New_York
6.58886613774072E+018,America/New_York
4.22821783259221E+018,America/New_York
2.29756281923044E+017,America/New_York
2.59455849285335E+018,America/New_York
8.10041168870776E+018,America/New_York
8.86394302338714E+018,America/New_York
5.93088401914785E+018,America/New_York
2.20289172859081E+018,America/New_York
5.40203339056524E+018,America/New_York
5.86936321749357E+018,America/New_York
4.46511684307767E+018,America/New_York
8.92417687803005E+018,America/New_York
5.93861498331025E+018,America/New_York
7.74037475464615E+018,America/New_York
2.25320516414407E+018,America/New_York
3.30168536625621E+017,America/New_York
1.61643278662199E+018,America/New_York
1.89610600011732E+018,America/New_York
3.13871692663807E+018,America/New_York
5.01326182089536E+018,America/New_York
3.24962692595805E+018,America/New_York
7.54002364204673E+018,America/New_York
8.62733987719887E+018,America/New_York
8.18142977936052E+018,America/New_York
4.45883665983945E+018,America/New_York
3.53806670016915E+018,America/New_York
1.9641461987624E+018,America/New_York
5.62136760040147E+018,America/New_York
6.78782326417674E+018,America/New_York
4.48947650784082E+017,America/New_York
2.10026858148281E+018,America/New_York
7.38128788398919E+018,America/New_York
9.09241283422245E+018,America/New_York
1.43470548055366E+018,America/New_York
2.38688093908332E+018,America/New_York
4.31561037442065E+018,America/New_York
3.82979276870534E+018,America/New_York
3.76287821703821E+018,America/New_York
8.73129772390096E+018,America/New_York
8.1420350110067E+018,America/New_York
3.77665311387844E+018,America/New_York
7.37926033523077E+018,America/New_York
4.36728100604173E+018,America/New_York
6.73092454164475E+018,America/New_York
2.39901039161968E+018,America/New_York
8.32708516887791E+017,America/New_York
2.98445523737072E+018,America/New_York
5.81585791873448E+018,America/New_York
2.27576812133926E+018,America/New_York
1.10329176713971E+018,America/New_York
1.59018273372794E+018,America/New_York
4.74889471035023E+018,America/New_York
1.3967544348959E+018,America/New_York
5.91772773826103E+018,America/New_York
7.56168762058814E+018,America/New_York
3.53410717518165E+018,America/New_York
4.2184469833622E+017,America/New_York
7.36083573225223E+018,America/New_York
2.42785562111066E+018,America/New_York
4.62696057253656E+018,America/New_York
8.23293911550155E+017,America/New_York
3.84230817884008E+018,America/New_York
7.19698476350191E+018,America/New_York
5.75521567590918E+018,America/New_York
1.21338196839696E+018,America/New_York
8.48629927803754E+018,America/New_York
3.99931815373935E+017,America/New_York
7.46040709304356E+018,America/New_York
7.53119900685777E+018,America/New_York
2.96324887233357E+017,America/New_York
8.4368577798183E+017,America/New_York
6.92050464158038E+018,America/New_York
3.04689131095242E+018,America/New_York
6.15879291359043E+018,America/New_York
1.17803300292184E+018,America/New_York
5.44769136678348E+018,America/New_York
5.33922177253799E+018,America/New_York
3.67517446977423E+018,America/New_York
5.66237011277868E+018,America/New_York
5.79094626990223E+018,America/New_York
5.62835123608462E+018,America/New_York
8.24715739566723E+018,America/New_York
7.26352226714424E+018,America/New_York
1.27493900913058E+018,America/New_York
1.72427358118138E+018,America/New_York
7.78968363409583E+018,America/New_York
4.91395973900054E+018,America/New_York
8.44316669250214E+018,America/New_York
3.91712113544191E+018,America/New_York
4.29035613441182E+018,America/New_York
3.11360677847863E+018,America/New_York
1.30311484235489E+018,America/New_York
1.6607155152266E+018,America/New_York
2.89538184689046E+018,America/New_York
4.08636632375812E+018,America/New_York
6.42971164625151E+018,America/New_York
4.51845921582012E+018,America/New_York
8.36553974213171E+018,America/New_York
5.55700465852478E+018,America/New_York
8.29026899745805E+018,America/New_York
4.54389792379642E+018,America/New_York
8.35335885973626E+018,America/New_York
2.18866156873799E+018,America/New_York
5.18310958103527E+017,America/New_York
5.04426054253648E+018,America/New_York
1.18486231723324E+018,America/New_York
6.38488196389173E+018,America/New_York
2.23045228490583E+018,America/New_York
6.0765588441467E+018,America/New_York
1.84982786536716E+018,America/New_York
9.11866089097873E+018,America/New_York
5.53011277489264E+018,America/New_York
9.05854154871188E+018,America/New_York
5.76392576610068E+018,America/New_York
2.29278338559152E+018,America/New_York
7.53242907480978E+018,America/New_York
4.18617014654494E+018,America/New_York
7.3360072514647E+018,America/New_York
8.34621632258865E+018,America/New_York
8.53535170844942E+018,America/New_York
3.58107288152545E+018,America/New_York
6.23352990811537E+018,America/New_York
4.82437262473848E+018,America/New_York
3.7924735572943E+017,America/New_York
8.71612791320796E+018,America/New_York
7.06169125321991E+018,America/New_York
2.3389957530075E+018,America/New_York
3.15587241754675E+018,America/New_York
4.84617069738164E+018,America/New_York
2.10835039915197E+018,America/New_York
1.77442831421885E+018,America/New_York
2.40934782057323E+018,America/New_York
7.22519138270813E+017,America/New_York
1.46669442834271E+018,America/New_York
1.117225057788E+018,America/New_York
2.38215568614865E+018,America/New_York
6.99556969818211E+018,America/New_York
8.09620942449146E+018,America/New_York
3.92807466671693E+018,America/New_York
9.1300144861376E+018,America/New_York
2.085438966226E+018,America/New_York
3.64179931282893E+018,America/New_York
7.24510460620675E+017,America/New_York
2.93128589791569E+018,America/New_York
8.99404980816874E+018,America/New_York
3.12422588538711E+018,America/New_York
8.98070596875854E+018,America/New_York
6.36350339048978E+018,America/New_York
5.69172914536041E+018,America/New_York
1.30249725335574E+018,America/New_York
2.1849825202519E+018,America/New_York
3.48431767422778E+018,America/New_York
2.73834522632761E+018,America/New_York
4.6225516456888E+018,America/New_York
3.24441601483641E+018,America/New_York
2.26762903550731E+018,America/New_York
8.62048361947342E+018,America/New_York
7.56160035334647E+018,America/New_York
3.29925665473278E+018,America/New_York
3.23683580309061E+018,America/New_York
5.94837124960915E+018,America/New_York
2.16787832739117E+018,America/New_York
7.37090551981481E+018,America/New_York
7.01975152178066E+018,America/New_York
6.72659210375525E+018,America/New_York
3.96905664106671E+018,America/New_York
8.19606800921387E+017,America/New_York
1.9047946054975E+018,America/New_York
6.90394771872593E+018,America/New_York
3.94757815699074E+018,America/New_York
4.550604552891E+018,America/New_York
6.04737183423311E+018,America/New_York
1.40579288388772E+017,America/New_York
7.80556538951736E+018,America/New_York
3.57203067570421E+016,America/New_York
7.52242078435672E+017,America/New_York
7.14439082601232E+018,America/New_York
1.83196390133207E+018,America/New_York
8.95010725490695E+018,America/New_York
8.3177716914179E+018,America/New_York
7.41634820477123E+018,America/New_York
2.16437601832857E+018,America/New_York
4.37214611911498E+018,America/New_York
8.44363143574423E+018,America/New_York
2.80403259532033E+018,America/New_York
1.7751442095763E+018,America/New_York
4518233183474396,America/New_York
5.76921990494274E+018,America/New_York
5.97273424101075E+018,America/New_York
4.43815055436916E+018,America/New_York
5.58921763271429E+018,America/New_York
7.73398263208964E+017,America/New_York
4.19941629514293E+018,America/New_York
1.14126029512272E+018,America/New_York
6.16473357383617E+018,America/New_York
1.71004302948389E+018,America/New_York
3.25889194270492E+018,America/New_York
8.71809775918103E+018,America/New_York
4.79688797223641E+018,America/New_York
7.37597591098217E+018,America/New_York
8.06277323437826E+018,America/New_York
1.8917420287676E+018,America/New_York
5.52580899946428E+018,America/New_York
6.03126776159036E+018,America/New_York
6.24315819423866E+018,America/New_York
1.82903806684476E+018,America/New_York
1.74648557378887E+018,America/New_York
7.80620509581098E+018,America/New_York
1.57244759174235E+018,America/New_York
5.27144462106625E+018,America/New_York
4.56526707468981E+018,America/New_York
3.12955403879919E+018,America/New_York
4.57053708203756E+018,America/New_York
9.1420578783222E+018,America/New_York
4.9580343763586E+018,America/New_York
4.44224692740106E+018,America/New_York
8.62629120209662E+018,America/New_York
4.42434987373641E+018,America/New_York
6.08505330603426E+018,America/New_York
9.13042176069911E+018,America/New_York
8.56650389657317E+018,America/New_York
5.72038035333905E+018,America/New_York
6.74181715362434E+017,America/New_York
1.88407505287039E+018,America/New_York
2.17982179743656E+018,America/New_York
9.24227528059596E+017,America/New_York
1.4298764813044E+018,America/New_York
2.17604599653195E+018,America/New_York
1.64642641514397E+018,America/New_York
6.89722371408566E+018,America/New_York
5.50362832414982E+018,America/New_York
7.07328952466002E+017,America/New_York
8.00474608186869E+018,America/New_York
8.88629066585489E+018,America/New_York
4.04250609422178E+018,America/New_York
8.49182365049976E+017,America/New_York
3.35347099536059E+018,America/New_York
3.16507468540832E+018,America/New_York
1.07326383189529E+018,America/New_York
2.13931928385102E+018,America/New_York
1.2267476266967E+017,America/New_York
5.45651736158598E+018,America/New_York
309081616338296,America/New_York
8.58099140395877E+018,America/New_York
5.83607967213562E+018,America/New_York
2.96390639204081E+018,America/New_York
1.72571203714861E+018,America/New_York
9.57399169250956E+016,America/New_York
1.76321441827161E+018,America/New_York
6.26913987909714E+018,America/New_York
1.97869151208487E+018,America/New_York
8.60848008172257E+018,America/New_York
8.51606616573117E+018,America/New_York
7.61816328416801E+018,America/New_York
1.59471056771689E+018,America/New_York
3.10603457987663E+018,America/New_York
1.24989331166436E+018,America/New_York
4.34539800544042E+018,America/New_York
4.98845442366019E+018,America/New_York
2.08525281879879E+018,America/New_York
5.43630777316299E+018,America/New_York
6.18725955610526E+018,America/New_York
4.80355773906842E+018,America/New_York
8.94238015967271E+018,America/New_York
5.86242432522909E+018,America/New_York
7.86718594121257E+018,America/New_York
1.45666988749667E+018,America/New_York
7.80257964709465E+018,America/New_York
4.01638865423804E+017,America/New_York
6.1215404146235E+018,America/New_York
3.62539325715958E+018,America/New_York
2.0247582949298E+018,America/New_York
7.14660421356176E+018,America/New_York
4.0233390403048E+018,America/New_York
8.25199765788896E+018,America/New_York
7.02156003974273E+018,America/New_York
3.14970183762913E+018,America/New_York
1.40560853936357E+018,America/New_York
3.3432131847302E+018,America/New_York
1.2850688323528E+018,America/New_York
3.73987026028138E+018,America/New_York
9.58248225625864E+017,America/New_York
8.2633587595351E+018,America/New_York
2.24613204979289E+018,America/New_York
7.85619972897096E+018,America/New_York
7.73866659281253E+018,America/New_York
2.75367055900814E+018,America/New_York
3.8479313523569E+018,America/New_York
7.68561817565714E+018,America/New_York
5.40561141188221E+018,America/New_York
1.18133606053799E+018,America/New_York
7.32327181950147E+018,America/New_York
4.78631968954895E+018,America/New_York
5.16805949265174E+018,America/New_York
8.83780675482689E+018,America/New_York
6.67516114315197E+018,America/New_York
5.47485450993589E+017,America/New_York
9.11300835674498E+018,America/New_York
7.67511103390134E+018,America/New_York
3.4726450981444E+018,America/New_York
7.23425451482847E+018,America/New_York
1.41931464280002E+018,America/New_York
8.79714982454088E+018,America/New_York
6.24380335736411E+017,America/New_York
5.5552943344745E+018,America/New_York
4.80890255046175E+018,America/New_York
6.95848261166218E+018,America/New_York
4.2984749184386E+018,America/New_York
4.59564677018683E+018,America/New_York
1.18987559313362E+018,America/New_York
8.57126127566835E+018,America/New_York
2.85740999443008E+018,America/New_York
1.15694932482085E+018,America/New_York
2.9291052132016E+018,America/New_York
1.73047522873131E+018,America/New_York
6.31750385325948E+018,America/New_York
2.06331850060539E+018,America/New_York
4.69670261646899E+018,America/New_York
1.96436894679361E+018,America/New_York
5.89526275939212E+018,America/New_York
5.3148367466809E+018,America/New_York
4.75592645615891E+018,America/New_York
8.52505463956322E+018,America/New_York
5.58556065517449E+018,America/New_York
3.71405817453018E+018,America/New_York
7.46626891391231E+018,America/New_York
1.28152046316444E+018,America/New_York
